videoId,score
PxtWO2VHpZI,0.5574
COSv-GJPsdg,0.6369
FpItCW45HQs,0
S9q9stRtSJQ,0.486066667
oWJpZ9PIgzI,0.59115
j5deSV7deSs,0.54192
8iDj6FOPJSE,0.561
BWiqAUak6xg,0.4215
UQGTfKFkhB4,0.5292
Vufba_ZcoR0,0.20095
NjEGncridoQ,0.21742
kTXTPe3wahc,0.29346
ovJcsL7vyrk,0.08412
Pm9CQn07OjU,-0.44412
QRt7LjqJ45k,0.11242
fDek6cYijxI,-0.00148
K-Fc08X56R0,0.0495
ThwuT3_AG6w,0
1VPfZ_XzisU,0.01204
pe83T9hISoY,0.2386
qnOoDE9rj6w,0.11666
dCXkaQa53QQ,0.14282
GhsZUZmJvaM,0.3212
GATuMWAFBUA,0.05396
E7uGvsT_nnM,-0.19068
BtCNBh0AsWM,0.17106
GcdB5bFwio4,0.08334
BZbChKzedEk,0.1481
AeJ9q45PfD0,0.16148
fHsa9DqmId8,0.23574
uxPdPpi5W4o,-0.07636
N7lXymxsdhw,0.22962
q3kSW633bsk,0.44758
S_GVbuddri8,0.09158
zUyH3XhpLTo,0.21398
rjDX5ItsOnQ,-0.01908
dg3pza4y2ws,0.35168
97t7Xj_iBv0,0.14978
eUzB0L0mSCI,0.02474
wCrtk-pyP0I,0.16372
ZQ--scjcAZ4,-0.3956
M2CMH57hXmY,-0.20336
fu3645D4ZlI,0.0843
aKwJayXTZUs,-0.02054
qQhUxd82Rr0,0.11788
u3FB2SuKFfI,0.06914
c_e1wITe_ig,0.5536
SAQ-iIJkLzA,0.33962
TIe2oerd25c,-0.02002
LKPwKFigF8U,-0.06324
CNodxp9Jy4A,0.26408
Cf7Ar3nEUmw,-0.2118
Yl_K2Ata6XY,0.1369
AY6Bg4GzCGs,0.3516
V9K6gjR07Po,0.0114
rAYW9n8i-C4,0.34
S1tFT4smd6E,0.28966
HD3k1hgbUXQ,0.04576
XAgXwUwQoPA,-0.5442
38gVZgE39K8,-0.39016
yArprk0q9eE,-0.21684
DL_mJeb6O04,0.38524
X_tYrnv_o6A,0.15926
EAyk2OsKvtU,0.10848
K7pQsR8WFSo,0.16034
G10m2ZZRH4U,0.30248
Oo0jm1PPRuo,0.15074
mNHp8iyyIjo,0.54262
4tgOyU34D44,-0.08842
kvARvzMErnk,0.55584
NVKO7UCIlgs,0.12204
_k9egfWvb7Y,0.20486
iZCRFRgSgas,-0.10674
SmSJXC6_qQ8,-0.1164
xdJwG_9kF8s,0.0008
e69XZJ9DEj0,-0.25796
72DCj3BztG4,-0.05896
HgCXdNhVC1Q,0.07224
R13BD8qKeTg,0.07064
mXaad0rsV38,0.29636
UBVV8pch1dM,0.03138
hbXDLKFkjm0,0.05606
pCON4zfMzjU,0.30566
WBjY3QGNdAw,0.0119
iphcyNWFD10,0.21334
dvk2PQNcg8w,0.07708
DWkYRh6OXy8,0.0513
LgrXd0NM2y8,0.09024
WIyTZDHuarQ,0.23448
Y2nQ8isf55s,0.21808
3LyFap2aUN0,-0.10658
g20JZ2HNZaw,0.1735
42QuXLucH3Q,0.178
cebFWOlx848,0.0103
rjht4oAByCI,-0.0024
2_OEsf-1qgY,0
5NhIRwCq428,0.3291
S20-1_XqVPM,0.03738
s7MTM4BKZ_E,0.05928
CNQf9vZqv7k,0.20448
K4vyRvMASPU,0.03998
aIx2N-viNwY,0.25092
_dDqFB-PjWg,-0.19834
He30D8M5fNc,0.14712
y9c8oZ49pFc,0.38406
c6wuh0NRG1s,0.29982
TcxZSmzPw8k,0.2901
EKR-HydGohQ,0.22568
mUxt--mMjwA,0.14524
knDIENvBTgw,0.1779
2OSrvzNW9FE,-0.05776
9DWnjcSo9J0,0.11708
cO57Zm-WNmg,0.09772
ihv4f7VMeJw,0.31516
5RLQ9WMP2Es,0.1513
IJ6GfBOYeLc,-0.07968
YMPzDiraNnA,0.3451
stRPiifxQnM,-0.01016
QD3hbVG1yxM,-0.09534
T_gCnf9-qW0,-0.31798
SQggDnScsvI,0.2413
AcLh-aSUdx0,0.54954
6YOz9Pxnzho,-0.1718
wU5XkhUGzBs,0.11018
ZuvK-od647c,0.2887
vBX-KulgJ1o,0.09108
TRL7o2kPqw0,0.3784
GEmuEWjHr5c,0.03554
lotbZQ55SgU,-0.10478
rv4MjaF_wow,0.20624
Rwa26CXG1fc,0.15426
OWXoRSIxyIU,0.2176
eNx9tvCrvv8,0.01092
jIMihpDmBpY,0.30084
1Xp_imnO6WE,0.44004
sMb00lz-IfE,0.05692
zUDqI9PJpc8,0.32086
BD6h-wDj7bw,0.39636
XBr4GkRnY04,0.3747
C_covjcIcZ4,-0.21122
2awbKQ2DLRE,-0.13784
PCxOEyyzmvQ,0.13898
tLMpdBjA2SU,0.0483
GeyDf4ooPdo,-0.45182
vKA4w2O61Xo,-0.00674
mXVGIb3bzHI,-0.18004
oVfHeWTKjag,0.4459
EPsG8td7C5k,0.01958
akIBlq5xAec,0.04144
N8HrMZB6_dU,-0.18
1tSqSMOyNFE,-0.0651
_xU3IRbCbyQ,0.16434
F69uqDIhr60,0.3478
1TKSfAkWWN0,0.41102
BLYoyLcdGPc,0.18268
vWVZ6APXM4w,-0.232
sWu9CyDwuFs,0.34246
zNzzGgr2mhk,0.20796
IcrBqCFLHIY,0.4044
bKldI-XGHIw,0.1187
g_IaVepNDT4,0.27214
5JGSqG8OLjE,0.14526
ro2MmmdARrs,0.3328
Ztc6QPNUqls,0.03618
J3xLuZNKhlY,0.10828
Hx9TwM4Pmhc,0.2009
xmYss_hNF4Q,0.15946
ZMByI4s-D-Y,-0.22992
GzbKb59my3U,0.10638
cztocbHiiqQ,0.0686
Iuv6hY6zsd0,-0.04046
5THOUSvpCKk,0.25376
myh94hpFmJY,0.22936
x4I9mmd-2Rc,0.15464
a8FTr2qMutA,0.13112
WMXhk_SATTc,0.27684
oPerfpxYJ1U,0.02024
6wr_Zw1uGY8,0.37084
NqdOyxJZj0U,-0.08038
BickMFHAZR0,0.28632
649iUqrOKuE,-0.16482
txmKr69jGBk,0.283
aRhkQTQxm4w,0.00514
rM04U5BO3Ug,-0.12776
a7_8Gc_Llr8,-0.16606
qiiFMRYUEQM,0.14102
vqDbMEdLiCs,-0.2817
ADJKsLEAOHo,0.1307
XBtBdNHBNSI,0.20878
M4CQ4T_K8Hw,0.32256
aFO4PBolwFg,-0.14102
2PP9lRSmmeo,0.28064
ljvX-RMv_lw,0.05514
oLyfBhi3xj4,0.54086
SnrdqCQuwK8,0.26166
5O-wAYKBBSc,0.21502
uiyMuHuCFo4,-0.18054
og1CzUmnSlE,-0.15638
tDr26U49_VA,0.04012
mAA613hqqZ0,0.09136
ty9QSiVC2g0,0.05018
h0SZZTBQmEs,0.13588
iQOHRKKNNLQ,0.04206
Ux33-5k8cjg,-0.068
knwiWm4DpvQ,0.12602
8EGXqZRwbzw,-0.01866
cY_o4A1wzsg,0.23692
2KZb2_vcNTg,0.40014
E9WUaBGH7_I,0.29724
Bwf3msm7rqM,0.11438
7rAiZR_zasg,0.15132
wQTVcaA3PQw,0.07224
lL2e0rWvjKI,0.03912
HUmZrtiXDik,-0.17076
t-3jnOIJg4k,0.14454
m8IGMFr62-Q,0.19718
I_rw-AJqpCM,0.10212
1tXPVTIisl0,0.30266
PifL8bAybyc,0.31628
Jip3BbZBpsM,-0.06172
8p9oumzcldc,0.5897
37H8PbRLXcs,0.4215
255CiMa1L-c,0.4215
ADaX9K-wm5Q,0.4215
aaFBVA8h-90,0.4215
F05la2OW_2w,0.4215
mM3ivxFvh8Q,0.4215
NZv9a8eEnSI,0.4215
OUFn_g5mpI4,0.4215
UMnQWn1rkAA,0.091
23f1jvGUWJs,0.02746
357_DHp3Nys,0.09026
vVKFBaaL4uM,0.33914
YHBvOOX3RJQ,0.17314
2kOQaHTPFI8,0.1289
dMwr0VYuExE,0.24922
JsytnJ_pSf8,-0.1074
RwTjsRt0Fzo,0.03866
wGIZKETKKdw,0.18314
eCMmmEEyOO0,0.04796
oKb2tCtpvNU,0.16612
KCL8zqjXbME,-0.089
p3b9pK-O6cE,-0.09384
Jeb3O87iXWI,0.37364
X-QFAB0gEtE,-0.07684
1erU-Cwcl2c,0.27314
KzOkuGQC3Rw,0.07594
EJrmR-RGjUM,-0.0984
CRSDxGtcsxE,-0.01854
1iIv1SuS164,0.0416
qQCVnjGUv24,0.0938
dHT5NZg7JXA,0.11718
gM3zP72-rJE,-0.16192
Stx6kLd9dYI,-0.1395
9zso7ChaQXQ,0.00998
TQxeutcYP6I,0.15682
bcstc1ozczQ,0.16762
4qe1Ueifekg,0.18004
hNGJ0WHXMyE,-0.15536
liqF6EamiE4,0.31922
YJbKieEC49M,0.28414
wzH_8TZ6oGI,-0.01506
vKsof8ax_Ns,0.3177
KI5CUGQET5I,0.0248
EyT3Yukdlu4,-0.21586
FhmLBxyX8Dw,0
exG4aGlCmEE,0.43418
lYc7kHXW0xg,0.39358
zuMjnP1YbPw,-0.32416
5yFnO2O6XPM,0.11786
cY-kiddvAg0,0.29934
tYmMtSWPQEI,0.13922
1ZcOusmB4Ls,0.1171
sehKAccM8p0,0.28432
UxbeLdXnaGU,0.41456
rmI_9Hty-Lw,0.09408
wQmnztyXwVA,0.18352
ph8xusY3GTM,0.34812
SeDaOigLBTU,0.09586
eVtCO84MDj8,0.48506
lRbI_vPyOnc,0.57926
Yf0BN0kq7OU,0.08742
d57C2drB_wc,0.07432
_mCC-68LyZM,-0.0086
oBdalzRJR5g,0.0843
SN1Q5ru2fI0,0
8bTdMmNZm2M,0.3653
mezkHBPLZ4A,0.27086
zN6kCa6xi9k,0.03734
aJc4DEkSq4I,0.17452
GmlMV7bA0TM,0.16116
Bz9D6xba9Og,0.16542
u7KpH9_I2Dw,0.2753
7LGi-Dlb8Vs,0.47072
_Z0X0yE8Ioc,0.22332
DBjZz0iQrzI,0.4294
WwmJ5nMmigQ,0.01544
2xKZRpAsWL8,0.17744
JUJPyQtoB5E,0.40378
U2g1H5wPmUE,-0.07582
b3TRUDKpoAs,-0.2916
zWZ0bJWQ-oA,0.24538
umgRTdvFK9Y,0.25474
vM_PUBj6nPk,0.11548
yGRoCbfgFvo,0.14466
6SZAlm82n3o,0.25688
W2FA19xEeB0,0.12486
EVhTGmdUkkA,0.22436
Pb5dyvdFsZA,-0.1323
2jtU1g70ZOM,-0.06894
_R_P6Zea30U,0.16242
4rs0Y2s4EtY,0.1079
Di36GksjreI,0.27008
OXTupfTyxfc,0.01844
2364PchhbdY,-0.11438
V95MHgiEApw,0.28198
PrhJGsFHvao,0.2388
e9gENw6NNGk,0.39816
mYEoKjsMLR8,0.0105
REf5XRkU1Yk,0.2147
EwR8Innf1jY,0.21592
3zqlCQ9iUXg,0.38164
tFl3-58-G80,0.46758
XAf6pI6a_ds,0.32182
R_Qa6GNiZ9g,-0.02394
sc_wkNEQg98,0.58896
clkcPD_LZdw,0.34536
wug5FUZtFqo,0.29408
zYnsyf_DyNo,-0.02902
JZH1kcO75qg,-0.02976
bJvmqwP5nZE,-0.04444
PZsgwt06K2o,0.24692
DfzLyuLVTrQ,0.19192
6nrcz6-u55s,0.364
UpNbF9gpOMQ,0.29702
e5dr285NFoc,0.2286
Vr7nzvwm2Z4,0.30484
_SSCVV3hXx8,0.13764
Hxf7qQNlvTE,0.20332
K4MNwUrbRAs,-0.11074
fJ9wJ3LdnKw,0.31456
7r5j_sMefkg,0.15756
oMYrYm1lWec,0.31446
WiCpKtkDezk,0.3439
eXqJPiVdtS4,0.18062
caaw32758k8,-0.60606
rUODOTS8pAg,0.0398
5wVRjjrvQsM,-0.21214
qTFCF9l5d50,0.39578
46_HdtxSBmo,0.04762
lfaYTx2hOFE,0.2872
BJOwz3p_TTk,0.4699
PLlpD-34cXY,0.45796
tN4GQsc-yOY,0.09924
WNHhwaP5fcw,0.01378
cgbRJfqlQJk,0.1817
4BG7UYGPgts,0.14494
vamSFJJiw48,0.22792
FXliSsJIl5A,0.20676
AEmr_8Op9jU,0.3297
IPGqTVkcd04,0.20832
G6YnBijnlc8,-0.12358
jt8fE-vmXBs,0.31666
pqX0a8n5KLk,0.14744
ZnDSckm-0rw,0.34106
wzmMAPRCc2M,0.38808
VeBNCIuFPe8,0.25426
sRkyWIFhPf4,-0.10236
eNFfZ3MU1nQ,0.31228
IY1y5pSFF48,0.71728
6BovePRYuSE,0.32384
18oXEzP2Yaw,-0.04046
YNQ3LVUo0g8,0.04962
OIfIvZc92yw,0.07456
nUzGuPX6WC8,-0.13734
wJEUnP4BcOg,0.08336
3sFSDbi5Ufc,0.25628
TCXFUTVQfJo,0.18744
WfsmxkzDRDw,0.03934
GXUF94wX420,0.0918
6kEEt4ic1Lw,0.11696
yxfj7lqiwSw,0.21148
uvZE7hSj53M,0.08556
ZQws41k5U1U,0.08094
Et2Cix65okE,0.23448
s0XJhixwnPw,-0.06664
JrTo53xdd8E,0.0772
Ev4OV4J9q10,0.24886
uWR2Jh2YRWM,-0.10558
WoCd1dNMAiM,0.1537
9hFXASMXn-E,0.31286
5rM_SpLSOwY,0.12738
FfasawhOo6k,-0.60188
mRugHiOboc8,0.08232
e4k-Q9vHexY,-0.06404
Y_8pWO1Qg6k,0.0228
pcENfm6wwAM,0.25868
UsE3ID7aygc,0.3774
6Lp7RNcITy0,0.1972
DQvoVGMonKg,0.31828
S-zI1UTukXI,-0.80494
uhLjL2QICIY,0.23546
_WMzzArjUac,0.30958
d6p_0W6pFwU,-0.09388
LvSRU_DlJDM,0.05464
LPpWHZafYjA,-0.19412
E99mORr0qvE,-0.17754
fWGTDWUh1zo,0
NTLSQCF6ohQ,0.3321
OwbWQRPWHh0,0.1296
SliqbvUtvos,-0.11034
MHo10rwKWAg,0.21628
LSBG3Co-Pf0,0.05068
SDKzVBv-xNI,-0.182
1X2HW92V8wM,0.23558
3y-xm6ADGTM,-0.0326
qnN0s7AYiys,0.05076
fhXKujzljfk,0.02902
VGzl7XTtDPw,0.1102
CxDb2lKVdgQ,-0.05274
E15cHoBv40s,-0.1956
g5BI4GlYKK0,0.50688
hoVzfTPq7II,-0.00702
Y7d0A5re7-0,-0.28136
fKBLeu4dnX8,0.12758
IY3OXWHEpHU,0.15998
YBRrQqDhj28,-0.00474
EPVazUPKBVA,0.0843
pLKGo5MZSOE,-0.1707
0M1t3RzS42U,0.10882
wZbN6zhO2ho,-0.12282
N6earwZSHRo,0.02938
kZyNMqcpFm8,-0.18268
bXPqvi4OHig,0.18812
KBnYPqfktYs,-0.09176
NIEQMk5KgFY,0.26838
Uuv6TPm0JDQ,0.21908
LdjOjT81pN8,0.09878
